Region,Maker,Model,Model year,Supplier
Japan,Daihatsu,Tanto,2020,"NHK Spring Co., Ltd."
Japan,Daihatsu,Tanto Custom,2020,"NHK Spring Co., Ltd."
Japan,Daihatsu,Thor,2020,"NHK Spring Co., Ltd."
ASEAN?India?Korea,Honda,Accord Hybrid (Thailand),2020,"NHK Spring Co., Ltd."
ASEAN?India?Korea,Honda,BR-V (Thailand),2020,"Somboon Somic Manufacturing Co., Ltd."
ASEAN?India?Korea,Honda,City (Thailand),2020,"Somboon Somic Manufacturing Co., Ltd."
Japan,Honda,CR-V,2020,"NHK Spring Co., Ltd."
Japan,Honda,Fit,2020,"NHK Spring Co., Ltd."
Japan,Honda,Fit Hybrid,2020,"NHK Spring Co., Ltd."
Japan,Honda,Grace,2020,"NHK Spring Co., Ltd."
Japan,Honda,Grace Hybrid,2020,"NHK Spring Co., Ltd."
ASEAN?India?Korea,Honda,HR-V (Thailand),2020,"Somboon Somic Manufacturing Co., Ltd."
Japan,Honda,Jade,2020,"NHK Spring Co., Ltd."
Japan,Honda,Jade Hybrid,2020,"NHK Spring Co., Ltd."
ASEAN?India?Korea,Honda,Jazz (Thailand),2020,"Somboon Somic Manufacturing Co., Ltd."
ASEAN?India?Korea,Honda,Mobilio (Thailand),2020,"Somboon Somic Manufacturing Co., Ltd."
Japan,Honda,N-BOX,2020,"NHK Spring Co., Ltd."
Japan,Honda,N-BOX Custom,2020,"NHK Spring Co., Ltd."
Japan,Honda,N-BOX Slash,2020,"NHK Spring Co., Ltd."
Japan,Honda,N-ONE,2020,"NHK Spring Co., Ltd."
Japan,Honda,N-VAN,2020,"NHK Spring Co., Ltd."
Japan,Honda,N-WGN,2020,"NHK Spring Co., Ltd."
Japan,Honda,N-WGN Custom,2020,"NHK Spring Co., Ltd."
Japan,Honda,Odyssey,2020,"NHK Spring Co., Ltd."
Japan,Honda,Odyssey Hybrid,2020,"NHK Spring Co., Ltd."
Japan,Honda,S660,2020,"NHK Spring Co., Ltd."
Japan,Honda,Shuttle,2020,"NHK Spring Co., Ltd."
Japan,Honda,Shuttle Hybrid,2020,"NHK Spring Co., Ltd."
Japan,Honda,Step WGN,2020,"NHK Spring Co., Ltd."
Japan,Honda,Step WGN Spada,2020,"NHK Spring Co., Ltd."
Japan,Honda,Step WGN Spada Hybrid,2020,"NHK Spring Co., Ltd."
Japan,Honda,Vezel,2020,"NHK Spring Co., Ltd."
Japan,Honda,Vezel Hybrid,2020,"NHK Spring Co., Ltd."
ASEAN?India?Korea,Isuzu,D-Max (Thailand),2020,"Somboon Somic Manufacturing Co., Ltd."
ASEAN?India?Korea,Isuzu,mu-X (Thailand),2020,"Somboon Somic Manufacturing Co., Ltd."
Americas,Jeep,Cherokee (USA),2020,"Kyoritsu Seiki Co., Ltd."
Europe,Magyar Suzuki,Suzuki Escudo (Hungary),2020,"NHK Spring Co., Ltd."
Japan,Mazda,Carol,2020,"NHK Spring Co., Ltd."
Japan,Mazda,CX-3,2020,"NHK Spring Co., Ltd."
Japan,Mazda,CX-30,2020,"NHK Spring Co., Ltd."
Japan,Mazda,CX-5,2020,"NHK Spring Co., Ltd."
Japan,Mazda,CX-8,2020,"NHK Spring Co., Ltd."
Japan,Mazda,CX-9,2020,"NHK Spring Co., Ltd."
Japan,Mazda,Flair,2020,"NHK Spring Co., Ltd."
Japan,Mazda,Flair Crossover,2020,"NHK Spring Co., Ltd."
Japan,Mazda,Flair Wagon,2020,"NHK Spring Co., Ltd."
Japan,Mazda,Mazda2,2020,"NHK Spring Co., Ltd."
Japan,Mazda,Mazda3,2020,"NHK Spring Co., Ltd."
Japan,Mazda,Mazda6 Sedan,2020,"NHK Spring Co., Ltd."
Japan,Mazda,Mazda6 Wagon,2020,"NHK Spring Co., Ltd."
Japan,Mazda,Roadster,2020,"NHK Spring Co., Ltd."
Japan,Mazda,Scrum Wagon,2020,"NHK Spring Co., Ltd."
Japan,Mitsubishi,Delica D:2 Mild Hybrid,2020,"NHK Spring Co., Ltd."
Japan,Mitsubishi,Delica D:5,2020,"Kyoritsu Seiki Co., Ltd."
Japan,Mitsubishi,Eclipse Cross,2020,"Kyoritsu Seiki Co., Ltd."
Japan,Mitsubishi,eK Space,2020,"Kyoritsu Seiki Co., Ltd."
Japan,Mitsubishi,eK Wagon,2020,"Kyoritsu Seiki Co., Ltd."
Japan,Mitsubishi,eK X,2020,"Kyoritsu Seiki Co., Ltd."
Japan,Mitsubishi,eK X Space,2020,"Kyoritsu Seiki Co., Ltd."
Japan,Mitsubishi,i-MiEV,2020,"Kyoritsu Seiki Co., Ltd."
Japan,Mitsubishi,i-MiEV,2020,"NHK Spring Co., Ltd."
Japan,Mitsubishi,Outlander,2020,"Kyoritsu Seiki Co., Ltd."
Japan,Mitsubishi,Outlander PHEV,2020,"Kyoritsu Seiki Co., Ltd."
Japan,Mitsubishi,RVR,2020,"Kyoritsu Seiki Co., Ltd."
Japan,Mitsubishi,Town Box,2020,"NHK Spring Co., Ltd."
Japan,Nissan,Cima Hybrid,2020,"NHK Spring Co., Ltd."
Japan,Nissan,Dayz,2020,"Kyoritsu Seiki Co., Ltd."
Japan,Nissan,Dayz Highway Star,2020,"Kyoritsu Seiki Co., Ltd."
Europe,Nissan,e-NV200 Wagon (Spain),2020,"NHK Spring Co., Ltd."
Japan,Nissan,Elgrand,2020,"NHK Spring Co., Ltd."
Japan,Nissan,Fairlady Z,2020,"NHK Spring Co., Ltd."
Japan,Nissan,Fuga,2020,"NHK Spring Co., Ltd."
Japan,Nissan,Fuga Hybrid,2020,"NHK Spring Co., Ltd."
Japan,Nissan,GT-R,2020,"NHK Spring Co., Ltd."
