Region,Maker,Model,Model year,Supplier
China,FAW Car,Bestune X40 (FF) (China),2018,Aisin (Formerly Aisin AW)
China,FAW Car,Bestune X40 (FF) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,FAW Car,Bestune X80 (FF) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,FAW-Volkswagen,Volkswagen Bora (FF) (China),2018,"ZF Transmissions Shanghai Co., Ltd."
China,GAC Fiat Chrysler,Jeep Compass (4WD) (China),2018,ZF Friedrichshafen AG
China,GAC Honda,Honda Avancier (FF) (China),2018,"ZF Transmissions Shanghai Co., Ltd."
China,GAC Motor,Trumpchi GA3 (FF) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,GAC Motor,Trumpchi GA8 (FF) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,GAC Motor,Trumpchi GA8 (FF) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,GAC Motor,Trumpchi GM8 (FF) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,GAC Motor,Trumpchi GS8 (FF) (China),2018,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
China,Geely,Borui (FF) (China),2018,"Hunan Jisheng International Power Transmission System Co., Ltd."
China,Geely,Boyue (FF) (China),2018,"Hunan Jisheng International Power Transmission System Co., Ltd."
China,Great Wall,Haval H6 Coupe (FF) (China),2018,"Hyundai Transys (Shandong) Co., Ltd. (Formerly Hyundai Powertech (Shandong) Co., Ltd.)"
China,Great Wall,Haval H8 (FR) (China),2018,"ZF Transmissions Shanghai Co., Ltd."
China,Great Wall,Haval H9 (4WD) (China),2018,"ZF Transmissions Shanghai Co., Ltd."
China,Jiangling Holding,Landwind X5 (FF) (China),2018,"Shengrui Transmission Co., Ltd."
China,Jiangling Holding,Landwind X7 (FF) (China),2018,"Shengrui Transmission Co., Ltd."
China,Jiangling Holding,Landwind X7 (FF) (China),2018,"Shengrui Transmission Co., Ltd."
China,Jiangling Motors,JMC Yusheng S350 Diesel (4WD) (China),2018,"ZF Transmissions Shanghai Co., Ltd."
China,Lifan,820 (FF) (China),2018,"Hunan Jisheng International Power Transmission System Co., Ltd."
ASEAN?India?Korea,Mitsubishi,Pajero Sport (Thailand),2018,"ATA Casting Technology Co., Ltd."
ASEAN?India?Korea,Mitsubishi,Triton (Thailand),2018,"ATA Casting Technology Co., Ltd."
China,SAIC GM,Buick Excelle GT (FF) (China),2018,"ZF Transmissions Shanghai Co., Ltd."
China,SAIC GM,Buick Regal GS (FF) (China),2018,SAIC-GM
China,SAIC GM Wuling,Baojun 310W (FF) (China),2018,"Liuzhou SAIC Automotive Transmission Co., Ltd."
China,SAIC GM Wuling,Baojun 360 (FF) (China),2018,"Liuzhou SAIC Automotive Transmission Co., Ltd."
China,SAIC GM Wuling,Baojun 510 (FF) (China),2018,"Liuzhou SAIC Automotive Transmission Co., Ltd."
China,SAIC GM Wuling,Baojun 530 (FF) (China),2018,"Liuzhou SAIC Automotive Transmission Co., Ltd."
China,SAIC GM Wuling,Baojun 560 (FF) (China),2018,"Liuzhou SAIC Automotive Transmission Co., Ltd."
China,SAIC GM Wuling,Baojun 730 (FF) (China),2018,"Liuzhou SAIC Automotive Transmission Co., Ltd."
China,SAIC Maxus,Maxus G10 (FR) (China),2018,"ZF Transmissions Shanghai Co., Ltd."
China,SAIC Passenger Vehicle,MG MG ZS (FF) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,SAIC Passenger Vehicle,Roewe RX3 (FF) (China),2018,Aisin (Formerly Aisin AW)
China,SAIC Passenger Vehicle,Roewe RX8 (4WD) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,SAIC Passenger Vehicle,Roewe RX8 (FR) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,Changan,Eado (FF) (China),2017,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,Dongfeng Passenger Vehicle,Aeolus S30 (China),2017,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
